sample_id,position,velocity,acceleration
pmks_positive_0077,-6.0417776759417094,3.8710718933386046,-3.8696293417898007
pmks_positive_0078,-6.1057572074153121,3.8064216791061098,-3.8877052248285113
pmks_positive_0079,-6.1686569151422876,3.7415043677068081,-3.901704589462577
pmks_positive_0080,-6.2304729070615377,3.6763867043776171,-3.9117720566161425
pmks_positive_0081,-6.2912023831750279,3.6111329757691761,-3.9180578923911056
pmks_positive_0082,-6.3508435938270864,3.5458049230151305,-3.9207171502898053
pmks_positive_0083,-6.4093957966536195,3.4804616690330286,-3.9199088223866738
pmks_positive_0084,-6.4668592124369635,3.4151596598497895,-3.9157950063017894
pmks_positive_0085,-6.5232349800975236,3.3499526196352161,-3.9085400942629644
pmks_positive_0086,-6.5785251110474112,3.284891519027251,-3.8983099899225815
pmks_positive_0087,-6.6327324431234702,3.2200245562437622,-3.8852713579355078
pmks_positive_0088,-6.6858605943080631,3.1553971503978642,-3.8695909106195576
pmks_positive_0089,-6.7379139164356552,3.0910519463675459,-3.8514347353243652
pmks_positive_0090,-6.7888974490720084,3.0270288305157438,-3.8309676654407063
pmks_positive_0091,-6.8388168737406323,2.96336495651382,-3.808352697302146
pmks_positive_0092,-6.8876784686584163,2.90009478048938,-3.7837504545751459
pmks_positive_0093,-6.9354890641292215,2.8372501046980236,-3.7573187011103455
pmks_positive_0094,-6.9822559987307482,2.7748601289072914,-3.7292119026450665
pmks_positive_0095,-7.0279870764163803,2.7129515086791627,-3.6995808372101293
pmks_positive_0096,-7.0726905246403255,2.6515484197439645,-3.6685722536076728
pmks_positive_0097,-7.116374953600868,2.5906726276728795,-3.6363285768927924
pmks_positive_0098,-7.1590493166836069,2.5303435620771846,-3.6029876594132273
pmks_positive_0099,-7.200722872173893,2.4705783945892739,-3.5686825756369136
pmks_positive_0100,-7.2414051462954765,2.4113921199123167,-3.5335414587273108
pmks_positive_0101,-7.2811058976208232,2.3527976392613374,-3.4976873766083045
pmks_positive_0102,-7.3198350828875984,2.2948058455575282,-3.4612382450927606
pmks_positive_0103,-7.3576028242454745,2.2374257097791883,-3.4243067755272776
pmks_positive_0104,-7.3944193779478944,2.1806643679158237,-3.3870004543276755
pmks_positive_0105,-7.4302951044945349,2.1245272080160316,-3.3494215517407886
pmks_positive_0106,-7.4652404402220736,2.0690179568643781,-3.3116671571645639
pmks_positive_0107,-7.4992658703335486,2.0141387658666208,-3.2738292383858361
pmks_positive_0108,-7.5323819033498776,1.9598902957663564,-3.2359947221493606
pmks_positive_0109,-7.5645990469612334,1.9062717998585674,-3.1982455935488865
pmks_positive_0110,-7.5959277852507316,1.8532812054066321,-3.1606590118269229
pmks_positive_0111,-7.6263785572582883,1.8009151930086755,-3.1233074402812737
pmks_positive_0112,-7.6559617368486448,1.7491692736964704,-3.0862587880993324
pmks_positive_0113,-7.6846876138441997,1.6980378635853459,-3.0495765620729425
pmks_positive_0114,-7.7125663763805186,1.6475143559265431,-3.0133200262840769
pmks_positive_0115,-7.7396080944402588,1.5975911904440925,-2.9775443679924423
pmks_positive_0116,-7.7658227045194215,1.5482599198666236,-2.9423008680978517
pmks_positive_0117,-7.7912199953786381,1.4995112735904215,-2.9076370746912348
pmks_positive_0118,-7.8158095948313218,1.4513352184336794,-2.8735969783463973
pmks_positive_0119,-7.8396009575199654,1.4037210164632499,-2.8402211879391648
pmks_positive_0120,-7.862603353631866,1.3566572798942729,-2.8075471059099795
pmks_positive_0121,-7.8848258585055264,1.310132023080177,-2.775609102009478
pmks_positive_0122,-7.9062773430795223,1.2641327116254759,-2.7444386846835394
pmks_positive_0123,-7.9269664651362852,1.2186463086669983,-2.714064669364137
pmks_positive_0124,-7.9469016612939791,1.173659318380508,-2.6845133430348129
pmks_positive_0125,-7.9660911397008691,1.1291578267793903,-2.6558086245345294
pmks_positive_0126,-7.9845428733875803,1.0851275398803026,-2.6279722201509896
pmks_positive_0127,-8.0022645942341057,1.0415538193174649,-2.6010237741343327
pmks_positive_0128,-8.0192637875097024,0.99842171549282965,-2.5749810138345284
pmks_positive_0129,-8.0355476869453977,0.95571599835375542,-2.5498598892310427
pmks_positive_0130,-8.0511232703003355,0.91342118589315036,-2.5256747066817571
pmks_positive_0131,-8.0659972553848469,0.87152157046949619,-2.502438256769818
pmks_positive_0132,-8.0801760965046743,0.83000124304586298,-2.4801619361727472
pmks_positive_0133,-8.0936659812925456,0.78884411544785626,-2.4588558635177749
pmks_positive_0134,-8.1064728278949154,0.74803394074075091,-2.4385289892215734
pmks_positive_0135,-8.1186022824833159,0.70755433182598193,-2.4191891993416736
pmks_positive_0136,-8.1300597170615383,0.66738877835629018,-2.4008434134912706
pmks_positive_0137,-8.1408502275413674,0.62752066206796187,-2.3834976768890819
pmks_positive_0138,-8.1509786320613742,0.58793327062716849,-2.3671572466320914
pmks_positive_0139,-8.1604494695247372,0.54860981008590359,-2.3518266722913497
pmks_positive_0140,-8.1692669983337307,0.50953341604116975,-2.3375098709402358
pmks_positive_0141,-8.1774351953000561,0.47068716358932372,-2.3242101967306623
pmks_positive_0142,-8.184957754711629,0.43205407616542368,-2.3119305051362939
pmks_positive_0143,-8.1918380875380326,0.39361713335545456,-2.3006732119828688
pmks_positive_0144,-8.1980793207582057,0.35535927776732068,-2.2904403473847044
pmks_positive_0145,-8.2036842967953891,0.31726342104455973,-2.2812336047035626
pmks_positive_0146,-8.2086555730457285,0.27931244910473074,-2.2730543846413771
pmks_positive_0147,-8.212995421488273,0.2414892266828268,-2.2659038345723368
pmks_positive_0148,-8.216705828365475,0.20377660125800778,-2.2597828832124511
pmks_positive_0149,-8.2197884939244918,0.16615740644086086,-2.2546922707162471
pmks_positive_0150,-8.2222448322110147,0.12861446489652528,-2.2506325742808793
pmks_positive_0151,-8.2240759709084372,0.091130590878010675,-2.2476042293277474
pmks_positive_0152,-8.2252827512165219,0.053688592442939109,-2.245607546320818
pmks_positive_0153,-8.2258657277648624,0.016271273426105903,-2.2446427232694997
pmks_positive_0154,-8.2258251685576944,-0.021138564760800449,-2.2447098539521111
pmks_positive_0155,-8.2251610549477547,-0.058558121431074639,-2.2458089318838157
pmks_positive_0156,-8.2238730816380929,-0.096004594955320766,-2.2479398500406735
pmks_positive_0157,-8.2219606567118948,-0.13349518105420177,-2.2511023963389487
pmks_positive_0158,-8.2194229016916083,-0.17104707098013527,-2.2552962448565137
pmks_positive_0159,-8.2162586516297758,-0.20867744951713307,-2.2605209427708068
pmks_positive_0160,-8.2124664552352158,-0.24640349272697959,-2.2667758929757937
pmks_positive_0161,-8.2080445750393949,-0.28424236536931069,-2.2740603323285602
pmks_positive_0162,-8.2029909876090201,-0.32221121792234841,-2.2823733054648994
pmks_positive_0163,-8.1973033838121143,-0.36032718312980094,-2.2917136341124191
pmks_positive_0164,-8.1909791691461535,-0.39860737199819996,-2.3020798818196417
pmks_positive_0165,-8.1840154641379819,-0.43706886916763432,-2.3134703140102708
pmks_positive_0166,-8.1764091048266927,-0.47572872757700857,-2.3258828532634723
pmks_positive_0167,-8.1681566433418222,-0.51460396234351347,-2.3393150297138416
pmks_positive_0168,-8.1592543485906965,-0.55371154377394216,-2.3537639264588273
pmks_positive_0169,-8.1496982070700668,-0.59306838942373608,-2.3692261198569762
pmks_positive_0170,-8.1394839238186059,-0.63269135511761121,-2.3856976145976905
pmks_positive_0171,-8.1286069235283716,-0.67259722484357631,-2.4031737734223659
pmks_positive_0172,-8.1170623518346634,-0.71280269943026164,-2.4216492413782289
pmks_positive_0173,-8.1048450768054003,-0.75332438391544843,-2.4411178644899678
pmks_positive_0174,-8.0919496906525747,-0.79417877351183486,-2.4615726027408185
pmks_positive_0175,-8.0783705116899576,-0.83538223807440093,-2.4830054372643144
pmks_positive_0176,-8.0641015865628454,-0.87695100497205969,-2.5054072716608076
pmks_positive_0177,-8.0491366927772674,-0.9189011402652083,-2.528767827369383
pmks_positive_0178,-8.0334693415576854,-0.96124852808951133,-2.5530755330464689
