matlab_sample_id,matlab_sweep_id,matlab_sweep_index,input_angle_rad,input_direction,jacobian_condition,eligibility,pmks_sample_id,status,reason
matlab_0055,matlab_sweep_00,55,1.9471774731959874,1,2.5116813418444717,eligible,pmks_positive_0055,matched,
matlab_0056,matlab_sweep_00,56,1.964630765715931,1,2.5150930627662635,eligible,pmks_positive_0056,matched,
matlab_0057,matlab_sweep_00,57,1.9820840582358741,1,2.5180907694234014,eligible,pmks_positive_0057,matched,
matlab_0058,matlab_sweep_00,58,1.9995373507558176,1,2.5206681057263949,eligible,pmks_positive_0058,matched,
matlab_0059,matlab_sweep_00,59,2.0169906432757605,1,2.5228195759261025,eligible,pmks_positive_0059,matched,
matlab_0060,matlab_sweep_00,60,2.0344439357957036,1,2.5245405703402812,eligible,pmks_positive_0060,matched,
matlab_0061,matlab_sweep_00,61,2.0518972283156467,1,2.5258273871375367,eligible,pmks_positive_0061,matched,
matlab_0062,matlab_sweep_00,62,2.0693505208355898,1,2.5266772499663954,eligible,pmks_positive_0062,matched,
matlab_0063,matlab_sweep_00,63,2.0868038133555329,1,2.5270883212560191,eligible,pmks_positive_0063,matched,
matlab_0064,matlab_sweep_00,64,2.104257105875476,1,2.5270597110567254,eligible,pmks_positive_0064,matched,
matlab_0065,matlab_sweep_00,65,2.1217103983954191,1,2.5265914813321508,eligible,pmks_positive_0065,matched,
matlab_0066,matlab_sweep_00,66,2.1391636909153622,1,2.5256846456601867,eligible,pmks_positive_0066,matched,
matlab_0067,matlab_sweep_00,67,2.1566169834353053,1,2.5243411643456448,eligible,pmks_positive_0067,matched,
matlab_0068,matlab_sweep_00,68,2.1740702759552484,1,2.5225639349935447,eligible,pmks_positive_0068,matched,
matlab_0069,matlab_sweep_00,69,2.1915235684751915,1,2.5203567786368684,eligible,pmks_positive_0069,matched,
matlab_0070,matlab_sweep_00,70,2.2089768609951346,1,2.517724421556272,eligible,pmks_positive_0070,matched,
matlab_0071,matlab_sweep_00,71,2.2264301535150777,1,2.5146724729703873,eligible,pmks_positive_0071,matched,
matlab_0072,matlab_sweep_00,72,2.2438834460350208,1,2.5112073988138222,eligible,pmks_positive_0072,matched,
matlab_0073,matlab_sweep_00,73,2.2613367385549639,1,2.5073364918548777,eligible,pmks_positive_0073,matched,
matlab_0074,matlab_sweep_00,74,2.278790031074907,1,2.5030678384359568,eligible,pmks_positive_0074,matched,
matlab_0075,matlab_sweep_00,75,2.2962433235948501,1,2.4984102821462875,eligible,pmks_positive_0075,matched,
matlab_0076,matlab_sweep_00,76,2.3136966161147932,1,2.493373384758542,eligible,pmks_positive_0076,matched,
matlab_0077,matlab_sweep_00,77,2.3311499086347363,1,2.4879673847780146,eligible,pmks_positive_0077,matched,
matlab_0078,matlab_sweep_00,78,2.3486032011546794,1,2.4822031539651457,eligible,pmks_positive_0078,matched,
matlab_0079,matlab_sweep_00,79,2.3660564936746225,1,2.4760921521993651,eligible,pmks_positive_0079,matched,
matlab_0080,matlab_sweep_00,80,2.3835097861945655,1,2.4696463810545151,eligible,pmks_positive_0080,matched,
matlab_0081,matlab_sweep_00,81,2.4009630787145086,1,2.4628783364536848,eligible,pmks_positive_0081,matched,
matlab_0082,matlab_sweep_00,82,2.4184163712344517,1,2.4558009607645137,eligible,pmks_positive_0082,matched,
matlab_0083,matlab_sweep_00,83,2.4358696637543948,1,2.4484275946851102,eligible,pmks_positive_0083,matched,
matlab_0084,matlab_sweep_00,84,2.4533229562743379,1,2.4407719292561003,eligible,pmks_positive_0084,matched,
matlab_0085,matlab_sweep_00,85,2.470776248794281,1,2.4328479583164833,eligible,pmks_positive_0085,matched,
matlab_0086,matlab_sweep_00,86,2.4882295413142241,1,2.4246699317002989,eligible,pmks_positive_0086,matched,
matlab_0087,matlab_sweep_00,87,2.5056828338341672,1,2.4162523094481174,eligible,pmks_positive_0087,matched,
matlab_0088,matlab_sweep_00,88,2.5231361263541103,1,2.4076097172825643,eligible,pmks_positive_0088,matched,
matlab_0089,matlab_sweep_00,89,2.5405894188740534,1,2.398756903570971,eligible,pmks_positive_0089,matched,
matlab_0090,matlab_sweep_00,90,2.5580427113939965,1,2.3897086979711828,eligible,pmks_positive_0090,matched,
matlab_0091,matlab_sweep_00,91,2.5754960039139396,1,2.3804799719292076,eligible,pmks_positive_0091,matched,
matlab_0092,matlab_sweep_00,92,2.5929492964338827,1,2.371085601169888,eligible,pmks_positive_0092,matched,
matlab_0093,matlab_sweep_00,93,2.6104025889538258,1,2.3615404302947858,eligible,pmks_positive_0093,matched,
matlab_0094,matlab_sweep_00,94,2.6278558814737689,1,2.3518592395751194,eligible,pmks_positive_0094,matched,
matlab_0095,matlab_sweep_00,95,2.645309173993712,1,2.3420567140023065,eligible,pmks_positive_0095,matched,
matlab_0096,matlab_sweep_00,96,2.6627624665136551,1,2.3321474146345951,eligible,pmks_positive_0096,matched,
matlab_0097,matlab_sweep_00,97,2.6802157590335982,1,2.3221457522557256,eligible,pmks_positive_0097,matched,
matlab_0098,matlab_sweep_00,98,2.6976690515535413,1,2.3120659633406104,eligible,pmks_positive_0098,matched,
matlab_0099,matlab_sweep_00,99,2.7151223440734844,1,2.3019220883038263,eligible,pmks_positive_0099,matched,
matlab_0100,matlab_sweep_00,100,2.7325756365934275,1,2.2917279519893734,eligible,pmks_positive_0100,matched,
matlab_0101,matlab_sweep_00,101,2.7500289291133706,1,2.2814971463446461,eligible,pmks_positive_0101,matched,
matlab_0102,matlab_sweep_00,102,2.7674822216333137,1,2.2712430152079439,eligible,pmks_positive_0102,matched,
matlab_0103,matlab_sweep_00,103,2.7849355141532568,1,2.2609786411271058,eligible,pmks_positive_0103,matched,
matlab_0104,matlab_sweep_00,104,2.8023888066731999,1,2.2507168341168864,eligible,pmks_positive_0104,matched,
matlab_0105,matlab_sweep_00,105,2.819842099193143,1,2.2404701222544978,eligible,pmks_positive_0105,matched,
matlab_0106,matlab_sweep_00,106,2.8372953917130861,1,2.2302507440061605,eligible,pmks_positive_0106,matched,
matlab_0107,matlab_sweep_00,107,2.8547486842330292,1,2.2200706421725718,eligible,pmks_positive_0107,matched,
matlab_0108,matlab_sweep_00,108,2.8722019767529723,1,2.2099414593375943,eligible,pmks_positive_0108,matched,
matlab_0109,matlab_sweep_00,109,2.8896552692729154,1,2.199874534702333,eligible,pmks_positive_0109,matched,
matlab_0110,matlab_sweep_00,110,2.9071085617928585,1,2.189880902185787,eligible,pmks_positive_0110,matched,
matlab_0111,matlab_sweep_00,111,2.9245618543128016,1,2.179971289673361,eligible,pmks_positive_0111,matched,
matlab_0112,matlab_sweep_00,112,2.9420151468327447,1,2.1701561192957284,eligible,pmks_positive_0112,matched,
matlab_0113,matlab_sweep_00,113,2.9594684393526878,1,2.1604455086224994,eligible,pmks_positive_0113,matched,
matlab_0114,matlab_sweep_00,114,2.9769217318726309,1,2.1508492726579633,eligible,pmks_positive_0114,matched,
matlab_0115,matlab_sweep_00,115,2.994375024392574,1,2.1413769265296372,eligible,pmks_positive_0115,matched,
matlab_0116,matlab_sweep_00,116,3.0118283169125171,1,2.1320376887644095,eligible,pmks_positive_0116,matched,
matlab_0117,matlab_sweep_00,117,3.0292816094324602,1,2.1228404850516003,eligible,pmks_positive_0117,matched,
matlab_0118,matlab_sweep_00,118,3.0467349019524033,1,2.1137939523972071,eligible,pmks_positive_0118,matched,
matlab_0119,matlab_sweep_00,119,3.0641881944723464,1,2.1049064435789377,eligible,pmks_positive_0119,matched,
matlab_0120,matlab_sweep_00,120,3.0816414869922895,1,2.0961860318171621,eligible,pmks_positive_0120,matched,
matlab_0121,matlab_sweep_00,121,3.0990947795122326,1,2.0876405155827538,eligible,pmks_positive_0121,matched,
matlab_0122,matlab_sweep_00,122,3.1165480720321757,1,2.0792774234687252,eligible,pmks_positive_0122,matched,
matlab_0123,matlab_sweep_00,123,3.1340013645521188,1,2.0711040190586769,eligible,pmks_positive_0123,matched,
matlab_0124,matlab_sweep_00,124,3.1514546570720614,1,2.0631273057312112,eligible,pmks_positive_0124,matched,
matlab_0125,matlab_sweep_00,125,3.1689079495920045,1,2.0553540313457512,eligible,pmks_positive_0125,matched,
matlab_0126,matlab_sweep_00,126,3.1863612421119476,1,2.0477906927613385,eligible,pmks_positive_0126,matched,
matlab_0127,matlab_sweep_00,127,3.2038145346318907,1,2.0404435401462759,eligible,pmks_positive_0127,matched,
matlab_0128,matlab_sweep_00,128,3.2212678271518338,1,2.0333185810426122,eligible,pmks_positive_0128,matched,
matlab_0129,matlab_sweep_00,129,3.2387211196717769,1,2.0264215841555453,eligible,pmks_positive_0129,matched,
matlab_0130,matlab_sweep_00,130,3.25617441219172,1,2.0197580828438273,eligible,pmks_positive_0130,matched,
matlab_0131,matlab_sweep_00,131,3.2736277047116631,1,2.0133333782930771,eligible,pmks_positive_0131,matched,
matlab_0132,matlab_sweep_00,132,3.2910809972316062,1,2.0071525423596395,eligible,pmks_positive_0132,matched,
matlab_0133,matlab_sweep_00,133,3.3085342897515493,1,2.0012204200780657,eligible,pmks_positive_0133,matched,
matlab_0134,matlab_sweep_00,134,3.3259875822714928,1,1.9955416318306158,eligible,pmks_positive_0134,matched,
matlab_0135,matlab_sweep_00,135,3.3434408747914355,1,1.9901205751821442,eligible,pmks_positive_0135,matched,
matlab_0136,matlab_sweep_00,136,3.360894167311379,1,1.9849614263884847,eligible,pmks_positive_0136,matched,
matlab_0137,matlab_sweep_00,137,3.3783474598313221,1,1.9800681415907999,eligible,pmks_positive_0137,matched,
matlab_0138,matlab_sweep_00,138,3.3958007523512652,1,1.9754444577123795,eligible,pmks_positive_0138,matched,
matlab_0139,matlab_sweep_00,139,3.4132540448712079,1,1.9710938930780111,eligible,pmks_positive_0139,matched,
matlab_0140,matlab_sweep_00,140,3.430707337391151,1,1.9670197477791442,eligible,pmks_positive_0140,matched,
matlab_0141,matlab_sweep_00,141,3.4481606299110945,1,1.9632251038108308,eligible,pmks_positive_0141,matched,
matlab_0142,matlab_sweep_00,142,3.4656139224310376,1,1.9597128250085687,eligible,pmks_positive_0142,matched,
matlab_0143,matlab_sweep_00,143,3.4830672149509807,1,1.9564855568148061,eligible,pmks_positive_0143,matched,
matlab_0144,matlab_sweep_00,144,3.5005205074709238,1,1.9535457259060418,eligible,pmks_positive_0144,matched,
matlab_0145,matlab_sweep_00,145,3.5179737999908669,1,1.9508955397118719,eligible,pmks_positive_0145,matched,
matlab_0146,matlab_sweep_00,146,3.53542709251081,1,1.948536985857384,eligible,pmks_positive_0146,matched,
matlab_0147,matlab_sweep_00,147,3.5528803850307531,1,1.9464718315596183,eligible,pmks_positive_0147,matched,
matlab_0148,matlab_sweep_00,148,3.5703336775506962,1,1.9447016230076406,eligible,pmks_positive_0148,matched,
matlab_0149,matlab_sweep_00,149,3.5877869700706393,1,1.9432276847540602,eligible,pmks_positive_0149,matched,
matlab_0150,matlab_sweep_00,150,3.6052402625905819,1,1.9420511191435188,eligible,pmks_positive_0150,matched,
matlab_0151,matlab_sweep_00,151,3.6226935551105255,1,1.9411728058010123,eligible,pmks_positive_0151,matched,
matlab_0152,matlab_sweep_00,152,3.6401468476304686,1,1.940593401199713,eligible,pmks_positive_0152,matched,
matlab_0153,matlab_sweep_00,153,3.6576001401504117,1,1.9403133383244324,eligible,pmks_positive_0153,matched,
matlab_0154,matlab_sweep_00,154,3.6750534326703548,1,1.9403328264430471,eligible,pmks_positive_0154,matched,
matlab_0155,matlab_sweep_00,155,3.6925067251902979,1,1.9406518509941326,eligible,pmks_positive_0155,matched,
matlab_0156,matlab_sweep_00,156,3.709960017710241,1,1.9412701735948157,eligible,pmks_positive_0156,matched,
matlab_0157,matlab_sweep_00,157,3.7274133102301841,1,1.9421873321685894,eligible,pmks_positive_0157,matched,
matlab_0158,matlab_sweep_00,158,3.7448666027501267,1,1.9434026411884793,eligible,pmks_positive_0158,matched,
matlab_0159,matlab_sweep_00,159,3.7623198952700698,1,1.9449151920268126,eligible,pmks_positive_0159,matched,
matlab_0160,matlab_sweep_00,160,3.7797731877900134,1,1.9467238533987268,eligible,pmks_positive_0160,matched,
matlab_0161,matlab_sweep_00,161,3.7972264803099565,1,1.9488272718828226,eligible,pmks_positive_0161,matched,
matlab_0162,matlab_sweep_00,162,3.8146797728298996,1,1.9512238724988276,eligible,pmks_positive_0162,matched,
matlab_0163,matlab_sweep_00,163,3.8321330653498427,1,1.9539118593190821,eligible,pmks_positive_0163,matched,
matlab_0164,matlab_sweep_00,164,3.8495863578697858,1,1.9568892160879385,eligible,pmks_positive_0164,matched,
matlab_0165,matlab_sweep_00,165,3.8670396503897289,1,1.9601537068210337,eligible,pmks_positive_0165,matched,
matlab_0166,matlab_sweep_00,166,3.884492942909672,1,1.9637028763546795,eligible,pmks_positive_0166,matched,
matlab_0167,matlab_sweep_00,167,3.9019462354296151,1,1.9675340508145311,eligible,pmks_positive_0167,matched,
matlab_0168,matlab_sweep_00,168,3.9193995279495577,1,1.9716443379721369,eligible,pmks_positive_0168,matched,
matlab_0169,matlab_sweep_00,169,3.9368528204695012,1,1.976030627457988,eligible,pmks_positive_0169,matched,
matlab_0170,matlab_sweep_00,170,3.9543061129894439,1,1.9806895908003066,eligible,pmks_positive_0170,matched,
matlab_0171,matlab_sweep_00,171,3.9717594055093874,1,1.9856176812599624,eligible,pmks_positive_0171,matched,
matlab_0172,matlab_sweep_00,172,3.9892126980293301,1,1.9908111334336429,eligible,pmks_positive_0172,matched,
matlab_0173,matlab_sweep_00,173,4.0066659905492736,1,1.9962659625996584,eligible,pmks_positive_0173,matched,
matlab_0174,matlab_sweep_00,174,4.0241192830692167,1,2.0019779637834789,eligible,pmks_positive_0174,matched,
matlab_0175,matlab_sweep_00,175,4.0415725755891598,1,2.0079427105233933,eligible,pmks_positive_0175,matched,
matlab_0176,matlab_sweep_00,176,4.0590258681091029,1,2.0141555533202524,eligible,pmks_positive_0176,matched,
matlab_0177,matlab_sweep_00,177,4.0764791606290451,1,2.020611617759414,eligible,pmks_positive_0177,matched,
matlab_0178,matlab_sweep_00,178,4.0939324531489891,1,2.0273058022973576,eligible,pmks_positive_0178,matched,
matlab_0179,matlab_sweep_00,179,4.1113857456689322,1,2.0342327757102328,eligible,pmks_positive_0179,matched,
matlab_0180,matlab_sweep_00,180,4.1288390381888753,1,2.0413869742066399,eligible,pmks_positive_0180,matched,
matlab_0181,matlab_sweep_00,181,4.1462923307088184,1,2.0487625982122406,eligible,pmks_positive_0181,matched,
matlab_0182,matlab_sweep_00,182,4.1637456232287615,1,2.0563536088392982,eligible,pmks_positive_0182,matched,
matlab_0183,matlab_sweep_00,183,4.1811989157487046,1,2.0641537240600134,eligible,pmks_positive_0183,matched,
matlab_0184,matlab_sweep_00,184,4.1986522082686477,1,2.0721564146083198,eligible,pmks_positive_0184,matched,
matlab_0185,matlab_sweep_00,185,4.2161055007885908,1,2.0803548996408692,eligible,pmks_positive_0185,matched,
matlab_0186,matlab_sweep_00,186,4.2335587933085339,1,2.0887421421939658,eligible,pmks_positive_0186,matched,
matlab_0187,matlab_sweep_00,187,4.251012085828477,1,2.0973108444794732,eligible,pmks_positive_0187,matched,
matlab_0188,matlab_sweep_00,188,4.2684653783484201,1,2.1060534430688276,eligible,pmks_positive_0188,matched,
matlab_0189,matlab_sweep_00,189,4.2859186708683623,1,2.1149621040206097,eligible,pmks_positive_0189,matched,
matlab_0190,matlab_sweep_00,190,4.3033719633883063,1,2.1240287180132822,eligible,pmks_positive_0190,matched,
matlab_0191,matlab_sweep_00,191,4.3208252559082494,1,2.1332448955508978,eligible,pmks_positive_0191,matched,
matlab_0192,matlab_sweep_00,192,4.3382785484281925,1,2.1426019623156347,eligible,pmks_positive_0192,matched,
matlab_0193,matlab_sweep_00,193,4.3557318409481356,1,2.1520909547469826,eligible,pmks_positive_0193,matched,
matlab_0194,matlab_sweep_00,194,4.3731851334680787,1,2.1617026159331552,eligible,pmks_positive_0194,matched,
matlab_0195,matlab_sweep_00,195,4.3906384259880218,1,2.1714273919058469,eligible,pmks_positive_0195,matched,
matlab_0196,matlab_sweep_00,196,4.4080917185079649,1,2.1812554284347452,eligible,pmks_positive_0196,matched,
matlab_0197,matlab_sweep_00,197,4.425545011027908,1,2.1911765684230726,eligible,pmks_positive_0197,matched,
matlab_0198,matlab_sweep_00,198,4.4429983035478511,1,2.2011803500099258,eligible,pmks_positive_0198,matched,
matlab_0199,matlab_sweep_00,199,4.4604515960677942,1,2.2112560054891888,eligible,pmks_positive_0199,matched,
matlab_0200,matlab_sweep_00,200,4.4779048885877373,1,2.2213924611581284,eligible,pmks_positive_0200,matched,
matlab_0201,matlab_sweep_00,201,4.4953581811076795,1,2.2315783382115315,eligible,pmks_positive_0201,matched,
matlab_0202,matlab_sweep_00,202,4.5128114736276235,1,2.2418019547991159,eligible,pmks_positive_0202,matched,
matlab_0203,matlab_sweep_00,203,4.5302647661475657,1,2.2520513293649804,eligible,pmks_positive_0203,matched,
matlab_0204,matlab_sweep_00,204,4.5477180586675097,1,2.2623141853878503,eligible,pmks_positive_0204,matched,
matlab_0205,matlab_sweep_00,205,4.5651713511874528,1,2.2725779576397489,eligible,pmks_positive_0205,matched,
matlab_0206,matlab_sweep_00,206,4.5826246437073959,1,2.2828298000784097,eligible,pmks_positive_0206,matched,
matlab_0207,matlab_sweep_00,207,4.6000779362273381,1,2.2930565954849347,eligible,pmks_positive_0207,matched,
matlab_0208,matlab_sweep_00,208,4.6175312287472821,1,2.3032449669531285,eligible,pmks_positive_0208,matched,
matlab_0209,matlab_sweep_00,209,4.6349845212672243,1,2.3133812913300784,eligible,pmks_positive_0209,matched,
matlab_0210,matlab_sweep_00,210,4.6524378137871683,1,2.3234517146991931,eligible,pmks_positive_0210,matched,
matlab_0211,matlab_sweep_00,211,4.6698911063071105,1,2.3334421699866676,eligible,pmks_positive_0211,matched,
matlab_0212,matlab_sweep_00,212,4.6873443988270544,1,2.343338396760418,eligible,pmks_positive_0212,matched,
matlab_0213,matlab_sweep_00,213,4.7047976913469967,1,2.353125963276566,eligible,pmks_positive_0213,matched,
matlab_0214,matlab_sweep_00,214,4.7222509838669406,1,2.3627902908129466,eligible,pmks_positive_0214,matched,
matlab_0215,matlab_sweep_00,215,4.7397042763868837,1,2.3723166803113886,eligible,pmks_positive_0215,matched,
matlab_0216,matlab_sweep_00,216,4.7571575689068268,1,2.3816903413311703,eligible,pmks_positive_0216,matched,
matlab_0217,matlab_sweep_00,217,4.7746108614267699,1,2.3908964232948855,eligible,pmks_positive_0217,matched,
matlab_0218,matlab_sweep_00,218,4.792064153946713,1,2.3999200489851402,eligible,pmks_positive_0218,matched,
matlab_0219,matlab_sweep_00,219,4.8095174464666561,1,2.4087463502263589,eligible,pmks_positive_0219,matched,
matlab_0220,matlab_sweep_00,220,4.8269707389865992,1,2.4173605056604264,eligible,pmks_positive_0220,matched,
matlab_0221,matlab_sweep_00,221,4.8444240315065423,1,2.4257477804985599,eligible,pmks_positive_0221,matched,
matlab_0222,matlab_sweep_00,222,4.8618773240264854,1,2.4338935681045926,eligible,pmks_positive_0222,matched,
matlab_0223,matlab_sweep_00,223,4.8793306165464285,1,2.4417834332374961,eligible,pmks_positive_0223,matched,
matlab_0224,matlab_sweep_00,224,4.8967839090663716,1,2.4494031567534904,eligible,pmks_positive_0224,matched,
matlab_0225,matlab_sweep_00,225,4.9142372015863147,1,2.4567387815412274,eligible,pmks_positive_0225,matched,
matlab_0226,matlab_sweep_00,226,4.9316904941062578,1,2.4637766594375363,eligible,pmks_positive_0226,matched,
matlab_0227,matlab_sweep_00,227,4.9491437866262009,1,2.4705034988465679,eligible,pmks_positive_0227,matched,
matlab_0228,matlab_sweep_00,228,4.966597079146144,1,2.4769064127625469,eligible,pmks_positive_0228,matched,
matlab_0229,matlab_sweep_00,229,4.9840503716660871,1,2.482972966875947,eligible,pmks_positive_0229,matched,
matlab_0230,matlab_sweep_00,230,5.0015036641860302,1,2.4886912274254684,eligible,pmks_positive_0230,matched,
matlab_0231,matlab_sweep_00,231,5.0189569567059733,1,2.4940498084440565,eligible,pmks_positive_0231,matched,
matlab_0232,matlab_sweep_00,232,5.0364102492259164,1,2.4990379180367688,eligible,pmks_positive_0232,matched,
matlab_0233,matlab_sweep_00,233,5.0538635417458595,1,2.5036454033220754,eligible,pmks_positive_0233,matched,
matlab_0234,matlab_sweep_00,234,5.0713168342658026,1,2.5078627936663853,eligible,pmks_positive_0234,matched,
matlab_0235,matlab_sweep_00,235,5.0887701267857457,1,2.5116813418444655,eligible,pmks_positive_0235,matched,
matlab_0236,matlab_sweep_00,236,5.1062234193056888,1,2.5150930627662569,eligible,pmks_positive_0236,matched,
matlab_0237,matlab_sweep_00,237,5.1236767118256319,1,2.5180907694233965,eligible,pmks_positive_0237,matched,
matlab_0238,matlab_sweep_00,238,5.141130004345575,1,2.52066810572639,eligible,pmks_positive_0238,matched,
matlab_0239,matlab_sweep_00,239,5.1585832968655181,1,2.5228195759260972,eligible,pmks_positive_0239,matched,
matlab_0240,matlab_sweep_00,240,5.1760365893854612,1,2.5245405703402772,eligible,pmks_positive_0240,matched,
matlab_0241,matlab_sweep_00,241,5.1934898819054043,1,2.5258273871375345,eligible,pmks_positive_0241,matched,
matlab_0242,matlab_sweep_00,242,5.2109431744253474,1,2.5266772499663932,eligible,pmks_positive_0242,matched,
