sample_id,x,y,vx,vy,ax,ay
pmks_positive_0000,3.249494049864798,2.9999999999999996,32.329386267521457,0,-1472.4510530467419,0
pmks_positive_0001,3.6711049772310753,2.9999999999999996,21.011965775731714,0,-333.06887871432156,0
pmks_positive_0002,3.9855505536566955,3,17.182995013982421,0,-161.05767658811175,0
pmks_positive_0003,4.2530103099350249,3,15.080095516746033,0,-99.652750415446945,0
pmks_positive_0004,4.4921022405419464,3,13.692897918946336,0,-69.88220412002957,0
pmks_positive_0005,4.7114974329116768,3.0000000000000004,12.681396949395873,0,-52.910665951671746,0
pmks_positive_0006,4.9160538074095914,3.0000000000000004,11.894976489040413,0,-42.208316163586382,0
pmks_positive_0007,5.1088067684778551,3.0000000000000004,11.255404203957006,0,-34.977448986931336,0
pmks_positive_0008,5.2917959598811048,3,10.717533222368818,0,-29.84108553395663,0
pmks_positive_0009,5.4664651281120182,2.9999999999999996,10.253274569482624,0,-26.051292552776037,0
pmks_positive_0010,5.6338769647510114,3,9.8441354356779929,0,-23.170634840391237,0
pmks_positive_0011,5.7948378485322802,2.9999999999999996,9.4773919364622774,0,-20.928092764729385,0
pmks_positive_0012,5.9499747371325036,2.9999999999999987,9.1439745618270365,0,-19.147801422907122,0
pmks_positive_0013,6.0997848762274476,3,8.8372288625305284,0,-17.711224451530285,0
pmks_positive_0014,6.2446692100889241,3,8.5521533315892526,0,-16.535888125337173,0
pmks_positive_0015,6.3849555769879531,2.9999999999999996,8.2849116294509972,0,-15.562841900954039,0
pmks_positive_0016,6.520915260291682,3.0000000000000004,8.0325096725371683,0,-14.748960969263493,0
pmks_positive_0017,6.652775079550981,2.9999999999999991,7.7925755872817479,0,-14.062055581416097,0
pmks_positive_0018,6.78072640549314,3,7.5632059534387386,0,-13.477669649441014,0
pmks_positive_0019,6.9049320027482191,2.9999999999999991,7.342855982571896,0,-12.976929761742525,0
pmks_positive_0020,7.0255313064371148,3,7.1302595425483402,0,-12.545066320365599,0
pmks_positive_0021,7.1426445486969836,3,6.9243699041339966,0,-12.170375767515422,0
pmks_positive_0022,7.2563760267332258,2.9999999999999991,6.7243151574888671,0,-11.843478885213298,0
pmks_positive_0023,7.3668167205631168,3,6.5293641967912652,0,-11.556781889159133,0
pmks_positive_0024,7.4740464115538146,3,6.3389004389079631,0,-11.304078983359194,0
pmks_positive_0025,7.5781354131005063,3,6.1524012834542452,0,-11.080255238025124,0
pmks_positive_0026,7.6791459966239071,3,5.9694218908094872,0,-10.881061696757602,0
pmks_positive_0027,7.7771335758056388,2.9999999999999991,5.7895822464521727,0,-10.702943208395808,0
pmks_positive_0028,7.8721476972021369,2.9999999999999991,5.612556753954614,0,-10.542905236442028,0
pmks_positive_0029,7.9642328744604942,3,5.4380657933646823,0,-10.398409821642536,0
pmks_positive_0030,8.0534292951992441,3,5.2658688214756832,0,-10.267293586231965,0
pmks_positive_0031,8.1397734234506185,2.9999999999999996,5.0957586922389764,0,-10.147702570779039,0
pmks_positive_0032,8.2232985158540419,2.9999999999999991,4.9275569505018497,0,-10.03804004587508,0
pmks_positive_0033,8.3040350661641078,3,4.7611099080177661,0,-9.9369244122600104,0
pmks_positive_0034,8.382011189817737,3,4.5962853525922931,0,-9.8431550090189308,0
pmks_positive_0035,8.4572529580965057,2.9999999999999991,4.43296977302803,0,-9.7556841680293171,0
pmks_positive_0036,8.5297846896763083,2.9999999999999996,4.2710660068671444,0,-9.6735942374030373,0
pmks_positive_0037,8.5996292059695154,2.9999999999999996,4.1104912367055499,0,-9.596078584481484,0
pmks_positive_0038,8.6668080555544034,3,3.9511752754493559,0,-9.522425806200129,0
pmks_positive_0039,8.7313417120918722,3.0000000000000004,3.7930590923145719,0,-9.4520065399685755,0
pmks_positive_0040,8.7932497494041684,3,3.6360935403827113,0,-9.3842623949865693,0
pmks_positive_0041,8.8525509967990637,3,3.4802382536757799,0,-9.3186966218301883,0
pmks_positive_0042,8.9092636772383536,2.9999999999999991,3.325460687422785,0,-9.2548662142824174,0
pmks_positive_0043,8.9634055305502951,3,3.1717352797737797,0,-9.1923751969750409,0
pmks_positive_0044,9.0149939235551209,2.9999999999999996,3.0190427169182068,0,-9.130868899336873,0
pmks_positive_0045,9.0640459486979594,3,2.8673692865678153,0,-9.0700290535149719,0
pmks_positive_0046,9.1105785125539249,3,2.7167063072139084,0,-9.0095695835422305,0
pmks_positive_0047,9.154608415377556,3.0000000000000004,2.5670496225761439,0,-8.9492329767320946,0
pmks_positive_0048,9.1961524227066285,3,2.4183991523123045,0,-8.8887871473594657,0
pmks_positive_0049,9.2352273298932683,3.0000000000000004,2.2707584914244898,0,-8.8280227181151929,0
pmks_positive_0050,9.271850020318956,2.9999999999999996,2.1241345519309709,0,-8.7667506573547893,0
pmks_positive_0051,9.3060375179509194,3,1.9785372413179383,0,-8.7048002203890498,0
pmks_positive_0052,9.3378070348127871,2.9999999999999996,1.8339791730756896,0,-8.6420171514438806,0
pmks_positive_0053,9.3671760138698161,2.9999999999999996,1.6904754052874753,0,-8.5782621098111083,0
pmks_positive_0054,9.3941621677665736,2.9999999999999996,1.5480432037981853,0,-8.5134092894056366,0
pmks_positive_0055,9.4187835138011184,3,1.4067018269626046,0,-8.4473452056642522,0
pmks_positive_0056,9.4410584054731927,2.9999999999999987,1.2664723293736804,0,-8.3799676276476003,0
pmks_positive_0057,9.4610055609034767,2.9999999999999996,1.1273773823120736,0,-8.311184636484013,0
pmks_positive_0058,9.4786440883858525,2.9999999999999991,0.98944110894907622,0,-8.2409137940380859,0
pmks_positive_0059,9.4939935093038645,3,0.85268893258388334,0,-8.1690814079919747,0
pmks_positive_0060,9.5070737786158599,2.9999999999999991,0.71714743640969691,0,-8.0956218814690644,0
pmks_positive_0061,9.5179053030896696,2.9999999999999991,0.58284423348698955,0,-8.0204771369699142,0
pmks_positive_0062,9.5265089574470601,3,0.44980784576082167,0,-7.9435961057798181,0
pmks_positive_0063,9.5329060985599465,2.9999999999999991,0.31806759109638127,0,-7.864934275186525,0
pmks_positive_0064,9.537118577824339,3,0.18765347742600991,0,-7.7844532868505816,0
pmks_positive_0065,9.5391687518236807,3,0.058596103204599848,0,-7.702120580526528,0
pmks_positive_0066,9.5390794913806527,3,-0.069073436539266675,0,-7.6179090780644181,0
pmks_positive_0067,9.5368741890853812,3,-0.19532363918995865,0,-7.5317969032468142,0
pmks_positive_0068,9.5325767653779003,2.9999999999999991,-0.32012267913319636,0,-7.443767133552746,0
pmks_positive_0069,9.526211673253929,2.9999999999999991,-0.44343848844900213,0,-7.35380758040011,0
pmks_positive_0070,9.5178039016550926,3,-0.56523883415790221,0,-7.2619105948131377,0
pmks_positive_0071,9.507378977597611,3,-0.68549139242105961,0,-7.1680728958009938,0
pmks_positive_0072,9.4949629670871705,3,-0.80416382005230214,0,-7.0722954190252976,0
pmks_positive_0073,9.4805824748621124,2.9999999999999991,-0.92122382366179001,0,-6.9745831835849135,0
pmks_positive_0074,9.4642646430019468,3,-1.0366392267166731,0,-6.8749451749616775,0
pmks_positive_0075,9.4460371484337493,2.9999999999999991,-1.1503780347731087,0,-6.7733942423550477,0
pmks_positive_0076,9.4259281993650283,2.9999999999999991,-1.2624084991057782,0,-6.6699470087918682,0
pmks_positive_0077,9.4039665306680327,3,-1.3726991789353491,0,-6.5646237925321218,0
pmks_positive_0078,9.3801813982373723,3,-1.4812190024306153,0,-6.4574485384065961,0
pmks_positive_0079,9.3546025723400756,2.9999999999999991,-1.5879373266401735,0,-6.3484487578197095,0
pmks_positive_0080,9.3272603299747345,3,-1.6928239964880754,0,-6.2376554762331242,0
pmks_positive_0081,9.2981854462543971,2.9999999999999991,-1.795849402948777,0,-6.1251031870148083,0
pmks_positive_0082,9.2674091848260165,2.9999999999999996,-1.8969845404985446,0,-6.0108298105960181,0
pmks_positive_0083,9.2349632873378429,3,-1.9962010639233585,0,-5.8948766579264511,0
pmks_positive_0084,9.2008799619649295,3,-2.093471344546781,0,-5.7772883972573856,0
pmks_positive_0085,9.1651918710019942,3,-2.1887685259254086,0,-5.6581130233148258,0
pmks_positive_0086,9.1279321175322305,3,-2.2820665790441201,0,-5.537401827951058,0
pmks_positive_0087,9.089134231180239,2.9999999999999996,-2.3733403570283067,0,-5.4152093713844742,0
pmks_positive_0088,9.048832152957079,3,-2.4625656493755925,0,-5.2915934531551398,0
pmks_positive_0089,9.0070602192055382,2.9999999999999991,-2.549719235695159,0,-5.1666150819382679,0
pmks_positive_0090,8.9638531446540277,2.9999999999999991,-2.6347789389285499,0,-5.0403384433705885,0
pmks_positive_0091,8.919246004588036,3,-2.7177236780119087,0,-4.9128308650563497,0
pmks_positive_0092,8.8732742161489249,2.9999999999999996,-2.7985335199257619,0,-4.7841627779311766,0
pmks_positive_0093,8.8259735187707644,2.9999999999999996,-2.8771897310648789,0,-4.6544076731743216,0
pmks_positive_0094,8.7773799537672428,3,-2.9536748278473737,0,-4.5236420538734849,0
pmks_positive_0095,8.7275298430820598,3,-3.0279726264690692,0,-4.3919453806624658,0
pmks_positive_0096,8.6764597672179491,3.0000000000000004,-3.1000682916962865,0,-4.2594000105709382,0
pmks_positive_0097,8.6242065423613141,3.0000000000000004,-3.1699483845777681,0,-4.1260911283486044,0
pmks_positive_0098,8.5708071967215727,3,-3.2376009089443318,0,-3.9921066695534644,0
pmks_positive_0099,8.5162989461065948,3,-3.3030153565532978,0,-3.8575372347266033,0
pmks_positive_0100,8.4607191687581107,3,-3.3661827507237541,0,-3.7224759940145273,0
pmks_positive_0101,8.4041053794735348,3,-3.4270956882984267,0,-3.5870185816450637,0
pmks_positive_0102,8.3464952030436113,3,-3.4857483797584616,0,-3.4512629797148016,0
pmks_positive_0103,8.2879263470380984,3.0000000000000004,-3.5421366873088624,0,-3.3153093908053881,0
pmks_positive_0104,8.2284365739749425,3.0000000000000004,-3.596258160744835,0,-3.1792600990130246,0
pmks_positive_0105,8.1680636729115204,3.0000000000000004,-3.6481120709029797,0,-3.0432193190504178,0
pmks_positive_0106,8.1068454304998809,3,-3.6976994404962724,0,-2.9072930331634534,0
pmks_positive_0107,8.0448196015512927,3.0000000000000009,-3.7450230721282169,0,-2.771588815695754,0
pmks_positive_0108,7.9820238791588389,3.0000000000000009,-3.7900875732795916,0,-2.6362156452330572,0
pmks_positive_0109,7.9184958644302093,3.0000000000000009,-3.8328993780609655,0,-2.5012837043655822,0
pmks_positive_0110,7.8542730358863562,3.0000000000000004,-3.8734667655256962,0,-2.3669041672196953,0
pmks_positive_0111,7.7893927185849812,3,-3.9117998743416678,0,-2.2331889750297225,0
pmks_positive_0112,7.7238920530312125,3.0000000000000009,-3.9479107136255491,0,-2.1002506001456358,0
pmks_positive_0113,7.6578079639410053,3.0000000000000009,-3.9818131697510388,0,-1.9682017990017087,0
pmks_positive_0114,7.5911771289258727,3,-4.0135230089523981,0,-1.8371553547037798,0
pmks_positive_0115,7.524035947170419,3.0000000000000009,-4.04305787555667,0,-1.7072238100271859,0
pmks_positive_0116,7.4564205081768504,3.0000000000000004,-4.0704372856922939,0,-1.5785191917521029,0
pmks_positive_0117,7.3883665606529707,3.0000000000000004,-4.0956826163383919,0,-1.4511527273964813,0
pmks_positive_0118,7.3199094816223695,3.0000000000000009,-4.118817089597762,0,-1.3252345555369232,0
pmks_positive_0119,7.2510842458371867,3.0000000000000009,-4.1398657520975064,0,-1.2008734310331384,0
pmks_positive_0120,7.1819253955753473,3.0000000000000004,-4.1588554494441388,0,-1.0781764265898313,0
pmks_positive_0121,7.1124670109050969,3.0000000000000009,-4.1758147956848477,0,-0.95724863219921075,0
pmks_positive_0122,7.0427426805003117,3.0000000000000004,-4.1907741377531513,0,-0.83819285410567912,0
pmks_positive_0123,6.9727854730901502,3,-4.2037655149052382,0,-0.72110931501980335,0
pmks_positive_0124,6.9026279096262764,3.0000000000000009,-4.2148226131827533,0,-0.60609535737946596,0
pmks_positive_0125,6.8323019362500599,3.0000000000000004,-4.2239807149681354,0,-0.49324515151049608,0
pmks_positive_0126,6.7618388981407449,3.0000000000000009,-4.2312766437299185,0,-0.38264941057549884,0
pmks_positive_0127,6.6912695143237571,3,-4.236748704086958,0,-0.27439511421666041,0
pmks_positive_0128,6.6206238535158377,3.0000000000000009,-4.2404366173523966,0,-0.1685652427950427,0
pmks_positive_0129,6.5499313110808117,2.9999999999999996,-4.2423814527496431,0,-0.065238524104341944,0
pmks_positive_0130,6.4792205871662931,3,-4.2426255545236318,0,0.03551080560905584,0
pmks_positive_0131,6.408519666087666,3.0000000000000009,-4.241212465200622,0,0.13361322455592894,0
pmks_positive_0132,6.3378557970212226,2.9999999999999996,-4.2381868452784248,0,0.22900413056970947,0
pmks_positive_0133,6.2672554760634247,3,-4.2335943896560417,0,0.32162402696392312,0
pmks_positive_0134,6.1967444297078735,3.0000000000000004,-4.2274817411366152,0,0.41141868764848522,0
pmks_positive_0135,6.1263475997858148,3,-4.2198964013603266,0,0.49833930022097805,0
pmks_positive_0136,6.0560891299099167,3,-4.2108866395438431,0,0.58234258591531929,0
pmks_positive_0137,5.9859923534546118,3,-4.2005013994201352,0,0.66339089547147911,0
pmks_positive_0138,5.9160797830996161,3,-4.1887902047863905,0,0.74145228018381881,0
pmks_positive_0139,5.8463731019563436,3,-4.1758030640785471,0,0.81650053758971364,0
pmks_positive_0140,5.7768931562899084,3,-4.1615903743980729,0,0.88851523147159261,0
pmks_positive_0141,5.707659949842264,3,-4.1462028254203727,0,0.95748168606149298,0
pmks_positive_0142,5.6386926397548702,3.0000000000000004,-4.1296913036141651,0,1.0233909545547022,0
pmks_positive_0143,5.5700095340821587,3,-4.1121067971976384,0,1.0862397622550344,0
pmks_positive_0144,5.5016280908799935,2.9999999999999996,-4.0935003022500132,0,1.1460304248857462,0
pmks_positive_0145,5.4335649188464847,3.0000000000000009,-4.0739227303865722,0,1.2027707428042094,0
pmks_positive_0146,5.3658357794857681,3,-4.0534248183912185,0,1.2564738720523601,0
pmks_positive_0147,5.2984555907589632,2.9999999999999996,-4.0320570401836315,0,1.307158173356213,0
pmks_positive_0148,5.2314384321803926,3.0000000000000009,-4.0098695214780671,0,1.3548470403540105,0
pmks_positive_0149,5.1647975513113966,3,-3.9869119574682976,0,1.3995687084818178,0
pmks_positive_0150,5.0985453715986679,3.0000000000000009,-3.9632335338482307,0,1.4413560460759589,0
pmks_positive_0151,5.0326935014991374,3.0000000000000004,-3.9388828514508121,0,1.4802463293623078,0
pmks_positive_0152,4.9672527448289321,3.0000000000000009,-3.9139078547592283,0,1.5162810030919687,0
pmks_positive_0153,4.9022331122699807,3,-3.88835576451446,0,1.5495054286509411,0
pmks_positive_0154,4.8376438339643153,3.0000000000000004,-3.8622730146124158,0,1.5799686215175135,0
pmks_positive_0155,4.7734933731232001,3.0000000000000009,-3.8357051934523558,0,1.6077229799656996,0
pmks_positive_0156,4.709789440575765,3.0000000000000004,-3.8086969898666752,0,1.6328240069162936,0
pmks_positive_0157,4.6465390101799304,3,-3.7812921437304894,0,1.6553300268201045,0
pmks_positive_0158,4.5837483350170158,3.0000000000000009,-3.753533401318367,0,1.6753018994215099,0
pmks_positive_0159,4.521422964290565,3.0000000000000009,-3.7254624754451662,0,1.6928027321961139,0
pmks_positive_0160,4.4595677608495503,3.0000000000000004,-3.6971200103986011,0,1.707897593185481,0
pmks_positive_0161,4.3981869192562248,3,-3.6685455516431555,0,1.7206532258664613,0
pmks_positive_0162,4.337283984319467,3,-3.6397775202484537,0,1.7311377675942055,0
pmks_positive_0163,4.2768618700154057,3,-3.6108531919704578,0,1.7394204730487335,0
pmks_positive_0164,4.2169228787185897,3.0000000000000004,-3.5818086808910015,0,1.745571443996651,0
pmks_positive_0165,4.1574687206686045,3,-3.5526789275003376,0,1.7496613665544498,0
pmks_positive_0166,4.0985005335992284,3,-3.5234976910886924,0,1.7517612570095782,0
pmks_positive_0167,4.0400189024595123,3.0000000000000009,-3.4942975462963188,0,1.7519422171221637,0
pmks_positive_0168,3.982023879158838,3.0000000000000009,-3.465109883657278,0,1.7502751996955515,0
pmks_positive_0169,3.924515002270859,3.0000000000000004,-3.4359649139601798,0,1.7468307850694627,0
pmks_positive_0170,3.8674913166342417,3,-3.4068916762392947,0,1.7416789690570633,0
pmks_positive_0171,3.810951392791305,3.0000000000000009,-3.3779180492018828,0,1.7348889627179189,0
pmks_positive_0172,3.7548933462089704,3,-3.3490707658920558,0,1.7265290042339321,0
pmks_positive_0173,3.6993148562297327,3.0000000000000009,-3.3203754313880909,0,1.7166661830358931,0
pmks_positive_0174,3.6442131847038297,3,-3.2918565433285512,0,1.7053662762151716,0
pmks_positive_0175,3.5895851942571526,3,-3.2635375150629402,0,1.6926935971488544,0
pmks_positive_0176,3.5354273661528475,3.0000000000000009,-3.2354407012246047,0,1.6787108561679549,0
pmks_positive_0177,3.4817358177079001,3.0000000000000004,-3.2075874255272256,0,1.6634790330074067,0
pmks_positive_0178,3.4285063192292631,3,-3.1799980105913095,0,1.6470572606936356,0
pmks_positive_0179,3.3757343104372626,3,-3.1526918096134242,0,1.6295027204506238,0
pmks_positive_0180,3.3234149163470916,3.0000000000000004,-3.1256872396985154,0,1.6108705471383853,0
pmks_positive_0181,3.2715429625820782,2.9999999999999996,-3.0990018166842308,0,1.5912137446784862,0
pmks_positive_0182,3.220112990095271,3,-3.0726521912957065,0,1.5705831108693538,0
pmks_positive_0183,3.1691192692783923,2.9999999999999996,-3.0466541864796097,0,1.5490271709491381,0
pmks_positive_0184,3.1185558134397251,2.9999999999999991,-3.0210228357772855,0,1.5265921192253602,0
pmks_positive_0185,3.0684163916346816,2.9999999999999991,-2.9957724226084426,0,1.5033217680579369,0
pmks_positive_0186,3.0186945408348835,2.9999999999999991,-2.9709165203489771,0,1.4792575034547337,0
pmks_positive_0187,2.9693835774233732,3,-2.9464680330990567,0,1.4544382465159442,0
pmks_positive_0188,2.9204766080052655,2.9999999999999996,-2.9224392370504741,0,1.428900419944529,0
pmks_positive_0189,2.8719665395244824,2.9999999999999996,-2.8988418223754935,0,1.4026779188240217,0
pmks_positive_0190,2.8238460886784651,3,-2.8756869355727908,0,1.3758020848513097,0
pmks_positive_0191,2.7761077906236622,2.9999999999999996,-2.8529852222197807,0,1.3483016831998622,0
pmks_positive_0192,2.7287440069653628,3,-2.8307468700944365,0,1.3202028811773547,0
pmks_positive_0193,2.6817469330259227,3,-2.8089816526437339,0,1.2915292278299915,0
pmks_positive_0194,2.6351086043856973,2.9999999999999991,-2.7876989727901069,0,1.2623016336330457,0
pmks_positive_0195,2.5888209026910189,3,-2.7669079070817375,0,1.232538349392557,0
pmks_positive_0196,2.5428755607233406,2.9999999999999991,-2.746617250207243,0,1.2022549434654832,0
pmks_positive_0197,2.4972641667231912,2.9999999999999991,-2.726835559910374,0,1.1714642763842671,0
pmks_positive_0198,2.4519781679618791,2.9999999999999991,-2.7075712023557728,0,1.1401764719454988,0
pmks_positive_0199,2.4070088735528805,3,-2.6888323980127824,0,1.1083988837900884,0
pmks_positive_0200,2.3623474564936293,3,-2.6706272681408167,0,1.0761360564630142,0
pmks_positive_0201,2.3179849549268234,3,-2.6529638819770733,0,1.0433896798928366,0
pmks_positive_0202,2.2739122726086283,2.9999999999999991,-2.635850304745452,0,1.0101585361736081,0
pmks_positive_0203,2.2301201785689306,3,-2.6192946466247924,0,0.97643843746264158,0
pmks_positive_0204,2.18659930594638,2.9999999999999991,-2.6033051128349136,0,0.94222215372548634,0
pmks_positive_0205,2.1433401499781066,2.9999999999999991,-2.5878900550209405,0,0.90749932896198049,0
pmks_positive_0206,2.1003330651208136,2.9999999999999991,-2.5730580241400327,0,0.87225638443254117,0
pmks_positive_0207,2.0575682612763346,2.9999999999999991,-2.5588178250804665,0,0.83647640726894756,0
pmks_positive_0208,2.0150357990906538,2.9999999999999996,-2.5451785732711953,0,0.80013902269598536,0
pmks_positive_0209,1.9727255842908682,2.9999999999999991,-2.5321497535710753,0,0.7632202479058865,0
pmks_positive_0210,1.9306273610194458,2.9999999999999991,-2.5197412817613478,0,0.72569232541237561,0
