sample_id,sweep_id,sweep_index,input_angle_rad,input_direction,time_s,jacobian_condition,eligibility
pmks_positive_0151,pmks_positive,151,4.2062434973063088,1,2.5166666666666626,1.9707448492423452,eligible
pmks_positive_0152,pmks_positive,152,4.2236967898262527,1,2.5333333333333292,1.9778761640385034,eligible
pmks_positive_0153,pmks_positive,153,4.2411500823461949,1,2.5499999999999958,1.9848389106276678,eligible
pmks_positive_0154,pmks_positive,154,4.2586033748661389,1,2.5666666666666624,1.9916256533571148,eligible
pmks_positive_0155,pmks_positive,155,4.2760566673860811,1,2.583333333333329,1.9982290177824742,eligible
pmks_positive_0156,pmks_positive,156,4.2935099599060251,1,2.5999999999999956,2.0046417070559386,eligible
pmks_positive_0157,pmks_positive,157,4.3109632524259682,1,2.6166666666666623,2.010856518741714,eligible
pmks_positive_0158,pmks_positive,158,4.3284165449459113,1,2.6333333333333289,2.0168663619948757,eligible
pmks_positive_0159,pmks_positive,159,4.3458698374658553,1,2.6499999999999955,2.0226642750342836,eligible
pmks_positive_0160,pmks_positive,160,4.3633231299857984,1,2.6666666666666621,2.0282434428347909,eligible
pmks_positive_0161,pmks_positive,161,4.3807764225057415,1,2.6833333333333287,2.0335972149591042,eligible
pmks_positive_0162,pmks_positive,162,4.3982297150256846,1,2.6999999999999953,2.0387191234450581,eligible
pmks_positive_0163,pmks_positive,163,4.4156830075456277,1,2.7166666666666619,2.0436029006601295,eligible
pmks_positive_0164,pmks_positive,164,4.4331363000655717,1,2.7333333333333285,2.0482424970315734,eligible
pmks_positive_0165,pmks_positive,165,4.4505895925855148,1,2.7499999999999951,2.052632098557825,eligible
pmks_positive_0166,pmks_positive,166,4.4680428851054579,1,2.7666666666666617,2.056766144004786,eligible
pmks_positive_0167,pmks_positive,167,4.4854961776254019,1,2.7833333333333283,2.0606393416894022,eligible
pmks_positive_0168,pmks_positive,168,4.502949470145345,1,2.7999999999999949,2.0642466857524893,eligible
pmks_positive_0169,pmks_positive,169,4.5204027626652881,1,2.8166666666666615,2.0675834718232888,eligible
pmks_positive_0170,pmks_positive,170,4.5378560551852312,1,2.8333333333333282,2.0706453119795873,eligible
pmks_positive_0171,pmks_positive,171,4.5553093477051743,1,2.8499999999999948,2.0734281489095276,eligible
pmks_positive_0172,pmks_positive,172,4.5727626402251182,1,2.8666666666666614,2.0759282691845025,eligible
pmks_positive_0173,pmks_positive,173,4.5902159327450613,1,2.883333333333328,2.0781423155566285,eligible
pmks_positive_0174,pmks_positive,174,4.6076692252650044,1,2.8999999999999946,2.0800672981994164,eligible
pmks_positive_0175,pmks_positive,175,4.6251225177849484,1,2.9166666666666612,2.0817006048161093,eligible
pmks_positive_0176,pmks_positive,176,4.6425758103048915,1,2.9333333333333278,2.0830400095469512,eligible
pmks_positive_0177,pmks_positive,177,4.6600291028248346,1,2.9499999999999944,2.0840836806141456,eligible
pmks_positive_0178,pmks_positive,178,4.6774823953447777,1,2.966666666666661,2.0848301866514074,eligible
