sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0036,0.6283185307179594,1.0471975511965976,0
matlab_0037,0.64577182323790272,1.0471975511965976,0
matlab_0038,0.66322511575784604,1.0471975511965976,0
matlab_0039,0.68067840827778936,1.0471975511965976,0
matlab_0040,0.6981317007977329,1.0471975511965976,0
matlab_0041,0.715584993317676,1.0471975511965976,0
matlab_0042,0.73303828583761932,1.0471975511965976,0
matlab_0043,0.75049157835756264,1.0471975511965976,0
matlab_0044,0.76794487087750618,1.0471975511965976,0
matlab_0045,0.78539816339744928,1.0471975511965976,0
matlab_0046,0.80285145591739282,1.0471975511965976,0
matlab_0047,0.82030474843733592,1.0471975511965976,0
matlab_0048,0.83775804095727946,1.0471975511965976,0
matlab_0049,0.85521133347722256,1.0471975511965976,0
matlab_0050,0.8726646259971661,1.0471975511965976,0
matlab_0051,0.8901179185171092,1.0471975511965976,0
matlab_0052,0.90757121103705274,1.0471975511965976,0
matlab_0053,0.92502450355699584,1.0471975511965976,0
matlab_0054,0.94247779607693916,1.0471975511965976,0
matlab_0055,0.95993108859688248,1.0471975511965976,0
matlab_0056,0.97738438111682602,1.0471975511965976,0
matlab_0057,0.99483767363676912,1.0471975511965976,0
matlab_0058,1.0122909661567125,1.0471975511965976,0
matlab_0059,1.0297442586766556,1.0471975511965976,0
matlab_0060,1.0471975511965987,1.0471975511965976,0
matlab_0061,1.0646508437165418,1.0471975511965976,0
matlab_0062,1.0821041362364849,1.0471975511965976,0
matlab_0063,1.099557428756428,1.0471975511965976,0
matlab_0064,1.1170107212763711,1.0471975511965976,0
matlab_0065,1.1344640137963142,1.0471975511965976,0
matlab_0066,1.1519173063162573,1.0471975511965976,0
matlab_0067,1.1693705988362004,1.0471975511965976,0
matlab_0068,1.1868238913561435,1.0471975511965976,0
matlab_0069,1.2042771838760866,1.0471975511965976,0
matlab_0070,1.2217304763960297,1.0471975511965976,0
matlab_0071,1.2391837689159728,1.0471975511965976,0
matlab_0072,1.2566370614359159,1.0471975511965976,0
matlab_0073,1.274090353955859,1.0471975511965976,0
matlab_0074,1.2915436464758021,1.0471975511965976,0
matlab_0075,1.3089969389957452,1.0471975511965976,0
matlab_0076,1.3264502315156883,1.0471975511965976,0
matlab_0077,1.3439035240356314,1.0471975511965976,0
matlab_0078,1.3613568165555745,1.0471975511965976,0
matlab_0079,1.3788101090755176,1.0471975511965976,0
matlab_0080,1.3962634015954607,1.0471975511965976,0
matlab_0081,1.4137166941154038,1.0471975511965976,0
matlab_0082,1.4311699866353469,1.0471975511965976,0
matlab_0083,1.44862327915529,1.0471975511965976,0
matlab_0084,1.4660765716752331,1.0471975511965976,0
matlab_0085,1.4835298641951762,1.0471975511965976,0
matlab_0086,1.5009831567151193,1.0471975511965976,0
matlab_0087,1.5184364492350624,1.0471975511965976,0
matlab_0088,1.5358897417550055,1.0471975511965976,0
matlab_0089,1.5533430342749486,1.0471975511965976,0
matlab_0090,1.5707963267948917,1.0471975511965976,0
matlab_0091,1.5882496193148348,1.0471975511965976,0
matlab_0092,1.6057029118347779,1.0471975511965976,0
matlab_0093,1.623156204354721,1.0471975511965976,0
matlab_0094,1.6406094968746641,1.0471975511965976,0
matlab_0095,1.6580627893946072,1.0471975511965976,0
matlab_0096,1.6755160819145503,1.0471975511965976,0
matlab_0097,1.6929693744344934,1.0471975511965976,0
matlab_0098,1.7104226669544365,1.0471975511965976,0
matlab_0099,1.7278759594743796,1.0471975511965976,0
matlab_0100,1.7453292519943227,1.0471975511965976,0
matlab_0101,1.7627825445142657,1.0471975511965976,0
matlab_0102,1.7802358370342088,1.0471975511965976,0
matlab_0103,1.7976891295541519,1.0471975511965976,0
matlab_0104,1.815142422074095,1.0471975511965976,0
matlab_0105,1.8325957145940381,1.0471975511965976,0
matlab_0106,1.8500490071139812,1.0471975511965976,0
matlab_0107,1.8675022996339243,1.0471975511965976,0
matlab_0108,1.8849555921538674,1.0471975511965976,0
matlab_0109,1.9024088846738105,1.0471975511965976,0
matlab_0110,1.9198621771937536,1.0471975511965976,0
matlab_0111,1.9373154697136967,1.0471975511965976,0
matlab_0112,1.9547687622336398,1.0471975511965976,0
matlab_0113,1.9722220547535829,1.0471975511965976,0
matlab_0114,1.989675347273526,1.0471975511965976,0
matlab_0115,2.0071286397934691,1.0471975511965976,0
matlab_0116,2.0245819323134122,1.0471975511965976,0
matlab_0117,2.0420352248333553,1.0471975511965976,0
matlab_0118,2.0594885173532984,1.0471975511965976,0
matlab_0119,2.0769418098732415,1.0471975511965976,0
matlab_0120,2.0943951023931846,1.0471975511965976,0
matlab_0121,2.1118483949131277,1.0471975511965976,0
matlab_0122,2.1293016874330708,1.0471975511965976,0
matlab_0123,2.1467549799530139,1.0471975511965976,0
matlab_0124,2.1642082724729566,1.0471975511965976,0
matlab_0125,2.1816615649928996,1.0471975511965976,0
matlab_0126,2.1991148575128427,1.0471975511965976,0
matlab_0127,2.2165681500327858,1.0471975511965976,0
matlab_0128,2.2340214425527289,1.0471975511965976,0
matlab_0129,2.251474735072672,1.0471975511965976,0
matlab_0130,2.2689280275926151,1.0471975511965976,0
matlab_0131,2.2863813201125582,1.0471975511965976,0
matlab_0132,2.3038346126325013,1.0471975511965976,0
matlab_0133,2.3212879051524444,1.0471975511965976,0
matlab_0134,2.338741197672388,1.0471975511965976,0
matlab_0135,2.3561944901923306,1.0471975511965976,0
matlab_0136,2.3736477827122742,1.0471975511965976,0
matlab_0137,2.3911010752322173,1.0471975511965976,0
matlab_0138,2.4085543677521604,1.0471975511965976,0
matlab_0139,2.426007660272103,1.0471975511965976,0
matlab_0140,2.4434609527920461,1.0471975511965976,0
matlab_0141,2.4609142453119897,1.0471975511965976,0
matlab_0142,2.4783675378319328,1.0471975511965976,0
matlab_0143,2.4958208303518759,1.0471975511965976,0
matlab_0144,2.5132741228718189,1.0471975511965976,0
matlab_0145,2.530727415391762,1.0471975511965976,0
matlab_0146,2.5481807079117051,1.0471975511965976,0
