sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0264,0.77756813120004353,-0.2315677936570662,-0.61474441754203946
matlab_0265,0.77362367026735002,-0.24174434007824794,-0.60640056132441245
matlab_0266,0.76951077016977676,-0.25177984117797703,-0.59782188873450426
matlab_0267,0.76523181346879121,-0.26167052859312928,-0.58902581174780333
matlab_0268,0.76078924311920493,-0.27141292309776743,-0.58002960284621063
matlab_0269,0.75618555767287488,-0.28100383169131987,-0.57085032539617142
matlab_0270,0.7514233065403757,-0.2904403435676442,-0.56150476902049895
matlab_0271,0.74650508532858972,-0.29971982505018219,-0.55200939018897932
matlab_0272,0.74143353127071765,-0.30883991358155061,-0.54238025817904079
matlab_0273,0.73621131876371537,-0.31779851085783756,-0.53263300648797796
matlab_0274,0.73084115502665159,-0.32659377519869009,-0.52278278971320591
matlab_0275,0.72532577589197333,-0.33522411324404605,-0.51284424585746335
matlab_0276,0.71966794174014015,-0.34368817106718935,-0.50283146396218847
matlab_0277,0.71387043358663216,-0.35198482479179188,-0.49275795692482216
matlab_0278,0.70793604932888043,-0.36011317079784766,-0.48263663931461281
matlab_0279,0.70186760015928851,-0.36807251559801712,-0.47247980996668026
matlab_0280,0.69566790714918758,-0.37586236546197832,-0.462299139105464
matlab_0281,0.68933979800730794,-0.38348241586204529,-0.45210565972604877
matlab_0282,0.68288610401516214,-0.39093254080862538,-0.44190976294489986
matlab_0283,0.67630965714065017,-0.39821278213919414,-0.43172119701988598
matlab_0284,0.66961328733015102,-0.40532333881938115,-0.42154906973267858
matlab_0285,0.66279981997845883,-0.41226455630963776,-0.41140185382425398
matlab_0286,0.65587207357505428,-0.41903691604579857,-0.40128739517577755
matlab_0287,0.64883285752444619,-0.4256410250767621,-0.39121292343215969
matlab_0288,0.64168497013764081,-0.43207760589753141,-0.38118506477352998
matlab_0289,0.63443119679119753,-0.43834748651103228,-0.37120985655032768
matlab_0290,0.62707430824981092,-0.44445159074747992,-0.36129276351018919
matlab_0291,0.61961705914791887,-0.45039092886566018,-0.35143869535890998
matlab_0292,0.61206218662546319,-0.45616658845631608,-0.34165202541307349
matlab_0293,0.60441240911262661,-0.46177972566392522,-0.33193661011811687
matlab_0294,0.5966704252581323,-0.46723155673952516,-0.32229580922232132
matlab_0295,0.58883891299550117,-0.47252334993388756,-0.31273250641418027
matlab_0296,0.58092052874154287,-0.47765641773728001,-0.30324913024757594
matlab_0297,0.57291790672127152,-0.48263210946926449,-0.29384767519595623
matlab_0298,0.56483365841339594,-0.48745180421947315,-0.28452972269307963
matlab_0299,0.5566703721105497,-0.49211690413806208,-0.27529646203373015
matlab_0300,0.54843061258845305,-0.49662882807255948,-0.26614871102298998
matlab_0301,0.54011692087827545,-0.50098900554608861,-0.25708693627708396
matlab_0302,0.53173181413655879,-0.50519887107044803,-0.24811127309243547
matlab_0303,0.52327778560718796,-0.50925985878624569,-0.23922154481232788
