sample_id,x,y,vx,vy,ax,ay
matlab_0223,-1.6180339887498885,1.1755705045849552,1.2310545536603137,1.6944012307717464,1.7743728196086739,-1.289157313982501
matlab_0224,-1.5972710200945794,1.203630046304105,1.2604384370363062,1.6726583008403351,1.7516036766286607,-1.3199280446984867
matlab_0225,-1.5760215072134378,1.2313229506513246,1.2894383786542361,1.650405862987083,1.7283009782005807,-1.3502967125456271
matlab_0226,-1.5542919229139356,1.2586407820996823,1.3180455448509578,1.6276506955201242,1.7044718225521129,-1.3802540669335084
matlab_0227,-1.53208888623795,1.2855752193730858,1.3462512216065243,1.6043997298839039,1.6801234682749069,-1.4097909825617803
matlab_0228,-1.5094191604455383,1.3121180579810212,1.3740468171985607,1.580660048547792,1.6552633321135428,-1.4388984621998118
matlab_0229,-1.4862896509547827,1.3382612127177227,1.4014238648193882,1.5564388828486944,1.6298989867063209,-1.4675676394273349
matlab_0230,-1.4627074032383354,1.3639967201250029,1.428374025155094,1.5317436107883191,1.6040381582785621,-1.4957897813352419
matlab_0231,-1.4386796006772971,1.3893167409180001,1.4548890889257675,1.5065817547857645,1.5776887242891255,-1.5235562911857128
matlab_0232,-1.4142135623730898,1.4142135623731003,1.4809609793861274,1.4809609793861165,1.550858711030856,-1.5508587110308676
matlab_0233,-1.3893167409179896,1.438679600677307,1.5065817547857749,1.4548890889257566,1.5235562911857012,-1.5776887242891364
matlab_0234,-1.3639967201249923,1.4627074032383454,1.5317436107883295,1.4283740251550829,1.4957897813352301,-1.604038158278573
matlab_0235,-1.3382612127177118,1.4862896509547925,1.5564388828487046,1.4014238648193769,1.4675676394273232,-1.6298989867063316
matlab_0236,-1.3121180579810103,1.5094191604455478,1.580660048547802,1.3740468171985494,1.4388984621998,-1.6552633321135533
matlab_0237,-1.2855752193730745,1.5320888862379594,1.6043997298839137,1.3462512216065123,1.4097909825617678,-1.6801234682749171
matlab_0238,-1.258640782099671,1.5542919229139449,1.627650695520134,1.3180455448509458,1.3802540669334957,-1.7044718225521232
matlab_0239,-1.231322950651313,1.5760215072134467,1.6504058629870924,1.2894383786542241,1.3502967125456147,-1.7283009782005905
matlab_0240,-1.2036300463040932,1.5972710200945881,1.6726583008403442,1.2604384370362938,1.3199280446984738,-1.7516036766286702
matlab_0241,-1.1755705045849432,1.6180339887498971,1.6944012307717555,1.231054553660301,1.2891573139824877,-1.7743728196086834
matlab_0242,-1.1471528727020894,1.6383040885779856,1.7156280296742403,1.2012956791417704,1.2579938934603156,-1.7966014714391083
matlab_0243,-1.1183858069414911,1.658075145110085,1.7363322316592242,1.1711708783221604,1.2264472758117348,-1.818282861057263
matlab_0244,-1.0892780700300519,1.6773411358908494,1.756507530026217,1.1406893275076264,1.1945270704420801,-1.8394103841018385
matlab_0245,-1.059838528466408,1.696096192312853,1.7761477791838931,1.1098603116738279,1.1622430005551252,-1.8599776049246481
matlab_0246,-1.030076149820107,1.7143346014042256,1.7952469965221003,1.0786932216376357,1.1296049001913009,-1.8799782585509903
matlab_0247,-0.99999999999999889,1.7320508075688781,1.8137993642342185,1.0471975511965965,1.0966227112321496,-1.8994062525880193
matlab_0248,-0.96961924049267323,1.7492394142787919,1.8317992310893216,1.0153828942370322,1.0633064803719341,-1.9182556690805481
matlab_0249,-0.93894312557178106,1.7658951857178542,1.8492411141535978,0.98325894181164863,1.0296663560573163,-1.9365207663137154
matlab_0250,-0.9079809994790935,1.7820130483767358,1.8661197004605019,0.95083547918754585,0.99571258539604146,-1.954195980561966
matlab_0251,-0.87674229357815503,1.7975880925983339,1.882429848629138,0.91812238286553238,0.96145551103557059,-1.9712759277838152
matlab_0252,-0.84523652348139944,1.8126155740732997,1.8981665904303744,0.88512961757164699,0.9269055680126097,-1.9877554052618831
matlab_0253,-0.81347328615160097,1.8270909152852015,1.9133251323002132,0.85186723322180569,0.89207328057449586,-2.0036293931876896
matlab_0254,-0.78146225697854799,1.8410097069048805,1.9279008567999569,0.81834536186050177,0.85696925897341103,-2.0188930561907372
matlab_0255,-0.74921318683182447,1.8543677091335746,1.941889324022724,0.78457421457448562,0.82160419623439529,-2.033541744811413
matlab_0256,-0.71673589909060098,1.8671608529944033,1.9552862729458895,0.75056407838236905,0.78598886489814801,-2.0475709969172575
matlab_0257,-0.68404028665133787,1.8793852415718166,1.9680876227290325,0.7163253131010997,0.7501341137396077,-2.0609765390621759
matlab_0258,-0.65113630891431362,1.8910371511986335,1.9802894739569992,0.68186834819026054,0.71405086446330979,-2.0737542877881681
matlab_0259,-0.61803398874989512,1.9021130325903071,1.9918881098277037,0.64720367957515579,0.6777501083765306,-2.0859003508691907
matlab_0260,-0.58474340944547365,1.9126095119260709,2.002879997284301,0.6123418664496495,0.641242903041227,-2.0974110284967682
matlab_0261,-0.55127471163399855,1.9225233918766376,2.0132617880913917,0.57729352805973377,0.60454036890579754,-2.1082828144069889
matlab_0262,-0.5176380902050417,1.9318516525781366,2.0230303198549251,0.54206934046880317,0.56765368591768539,-2.1185123969485473
matlab_0263,-0.48384379119933557,1.9405914525519929,2.0321826169854953,0.50668003330562206,0.53059409011785796,-2.1280966600915039
matlab_0264,-0.44990210868773006,1.9487401295704705,2.0407158916047372,0.47113638649597644,0.49337287021820031,-2.1370326843764622
matlab_0265,-0.41582338163551869,1.9562952014676114,2.0486275443945372,0.43544922697900346,0.45600136416286385,-2.1453177478038583
matlab_0266,-0.38161799075308961,1.963254366895328,2.0559151653888139,0.39962942540920127,0.41849095567461891,-2.1529493266631139
matlab_0267,-0.34729635533386061,1.969615506024416,2.0625765347076159,0.36368789284512226,0.38085307078726266,-2.1599250963013796
matlab_0268,-0.31286893008046163,1.9753766811902755,2.0686096232333187,0.32763557742575894,0.34309917436513804,-2.1662429318316478
matlab_0269,-0.27834620192013071,1.9805361374831407,2.074012593228713,0.29148346103563461,0.30524076661082544,-2.1719009087800134
matlab_0270,-0.24373868681029473,1.9850923032826442,2.0787837988967985,0.25524255595961509,0.26728937956206944,-2.1768973036718879
matlab_0271,-0.20905692653530666,1.9890437907365468,2.0829217868821095,0.21892390152846014,0.22925657357900853,-2.1812305945569865
matlab_0272,-0.17431148549531603,1.9923893961834911,2.0864252967134198,0.1825385607561362,0.19115393382277718,-2.184899461472928
