sample_id,x,y,vx,vy,ax,ay
pmks_positive_0000,0,2,-2.0943951023931953,0,0,-2.1932454224643014
pmks_positive_0001,-0.034904812874566954,1.9996953903127825,-2.0940761158746706,-0.036552234567221988,0.038277410529558492,-2.1929113805632379
pmks_positive_0002,-0.069798993405001911,1.9987816540381915,-2.093119253485479,-0.073093334969705465,0.076543161389068193,-2.1919093566124439
pmks_positive_0003,-0.10467191248588768,1.9972590695091477,-2.0915248066951748,-0.10961217043428616,0.11478559646012856,-2.1902396558381243
pmks_positive_0004,-0.13951294748825066,1.9951281005196484,-2.0892932611876951,-0.14609761696991561,0.15299306672655411,-2.1879027868473075
pmks_positive_0005,-0.17431148549531647,1.9923893961834911,-2.0864252967134198,-0.18253856075613664,0.19115393382277765,-2.184899461472928
pmks_positive_0006,-0.20905692653530711,1.9890437907365466,-2.0829217868821095,-0.21892390152846061,0.22925657357900903,-2.1812305945569865
pmks_positive_0007,-0.24373868681029517,1.985092303282644,-2.0787837988967985,-0.25524255595961554,0.26728937956206994,-2.1768973036718879
pmks_positive_0008,-0.27834620192013115,1.9805361374831405,-2.0740125932287126,-0.29148346103563505,0.30524076661082589,-2.171900908780013
pmks_positive_0009,-0.31286893008046207,1.9753766811902753,-2.0686096232333187,-0.32763557742575938,0.34309917436513848,-2.1662429318316478
pmks_positive_0010,-0.34729635533386105,1.969615506024416,-2.0625765347076159,-0.36368789284512271,0.3808530707872631,-2.1599250963013796
pmks_positive_0011,-0.38161799075309,1.9632543668953277,-2.0559151653888139,-0.39962942540920171,0.41849095567461941,-2.1529493266631139
pmks_positive_0012,-0.41582338163551913,1.9562952014676112,-2.0486275443945372,-0.4354492269790039,0.4560013641628643,-2.1453177478038583
pmks_positive_0013,-0.44990210868773051,1.9487401295704703,-2.0407158916047368,-0.47113638649597689,0.49337287021820075,-2.1370326843764618
pmks_positive_0014,-0.48384379119933596,1.9405914525519927,-2.0321826169854953,-0.5066800333056225,0.53059409011785841,-2.1280966600915039
pmks_positive_0015,-0.51763809020504215,1.9318516525781364,-2.0230303198549247,-0.54206934046880362,0.56765368591768584,-2.1185123969485469
pmks_positive_0016,-0.55127471163399899,1.9225233918766376,-2.0132617880913917,-0.57729352805973422,0.60454036890579799,-2.1082828144069889
pmks_positive_0017,-0.58474340944547409,1.9126095119260706,-2.002879997284301,-0.61234186644964994,0.64124290304122744,-2.0974110284967682
pmks_positive_0018,-0.61803398874989557,1.9021130325903068,-1.9918881098277035,-0.64720367957515623,0.67775010837653105,-2.0859003508691907
pmks_positive_0019,-0.65113630891431407,1.8910371511986335,-1.9802894739569992,-0.68186834819026099,0.71405086446331034,-2.0737542877881681
pmks_positive_0020,-0.6840402866513382,1.8793852415718164,-1.9680876227290323,-0.71632531310110004,0.75013411373960803,-2.0609765390621759
pmks_positive_0021,-0.71673589909060142,1.8671608529944033,-1.9552862729458895,-0.75056407838236949,0.78598886489814845,-2.0475709969172575
pmks_positive_0022,-0.74921318683182492,1.8543677091335744,-1.9418893240227237,-0.78457421457448606,0.82160419623439573,-2.0335417448114126
pmks_positive_0023,-0.78146225697854843,1.8410097069048803,-1.9279008567999565,-0.81834536186050222,0.85696925897341147,-2.0188930561907368
pmks_positive_0024,-0.8134732861516013,1.8270909152852013,-1.9133251323002129,-0.85186723322180602,0.8920732805744962,-2.0036293931876892
pmks_positive_0025,-0.84523652348139944,1.8126155740732997,-1.8981665904303744,-0.88512961757164699,0.9269055680126097,-1.9877554052618831
pmks_positive_0026,-0.87674229357815503,1.7975880925983339,-1.882429848629138,-0.91812238286553238,0.96145551103557059,-1.9712759277838152
pmks_positive_0027,-0.90798099947909339,1.7820130483767358,-1.8661197004605019,-0.95083547918754574,0.99571258539604135,-1.954195980561966
pmks_positive_0028,-0.93894312557178106,1.7658951857178542,-1.8492411141535978,-0.98325894181164863,1.0296663560573163,-1.9365207663137154
pmks_positive_0029,-0.96961924049267323,1.7492394142787921,-1.8317992310893219,-1.0153828942370322,1.0633064803719341,-1.9182556690805483
pmks_positive_0030,-0.99999999999999878,1.7320508075688779,-1.8137993642342183,-1.0471975511965963,1.0966227112321494,-1.8994062525880191
pmks_positive_0031,-1.030076149820107,1.7143346014042256,-1.7952469965221003,-1.0786932216376357,1.1296049001913009,-1.8799782585509903
pmks_positive_0032,-1.059838528466408,1.696096192312853,-1.7761477791838931,-1.1098603116738279,1.1622430005551252,-1.8599776049246481
pmks_positive_0033,-1.0892780700300519,1.6773411358908494,-1.756507530026217,-1.1406893275076264,1.1945270704420801,-1.8394103841018385
pmks_positive_0034,-1.1183858069414911,1.658075145110085,-1.7363322316592242,-1.1711708783221604,1.2264472758117348,-1.818282861057263
