sample_id,x,y,vx,vy,ax,ay
matlab_0000,11.958260743101398,3,-4.1887902047863914,0,0.36681679210407969,0
matlab_0001,11.888502047208746,3,-4.1820426792913041,0,0.4426407170128604,0
matlab_0002,11.818866272716791,3,-4.1740437589751815,0,0.51698066144778365,0
matlab_0003,11.749374069148969,3,-4.1648183460054646,0,0.58981670422499843,0
matlab_0004,11.680045668330713,3,-4.1543916556759699,0,0.66113119091834793,0
matlab_0005,11.610900879485367,3,-4.1427891786632944,0,0.73090872877013535,0
matlab_0006,11.541959084958156,3,-4.1300366434081708,0,0.79913617679473115,0
matlab_0007,11.473239236565599,3,-4.1161599787013587,0,0.86580263114598066,0
matlab_0008,11.404759852566198,3,-4.1011852765522505,0,0.93089940583934838,0
matlab_0009,11.336539015247123,3,-4.0851387554167413,0,0.99442000893908,0
matlab_0010,11.268594369120246,3,-4.0680467238588793,0,1.0563601143391823,0
matlab_0011,11.200943119719684,3,-4.0499355447185614,0,1.1167175292846476,0
matlab_0012,11.133602032991853,3,-4.0308315998549009,0,1.1754921577959176,0
matlab_0013,11.066587435267886,3,-4.0107612555321124,0,1.2326859601750264,0
matlab_0014,10.999915213807116,3,-3.9897508285116143,0,1.2883029087860627,0
matlab_0015,10.933600817899414,3,-3.967826552910743,0,1.3423489403154867,0
matlab_0016,10.867659260513095,3,-3.9450145478849805,0,1.3948319047293345,0
matlab_0017,10.802105120474199,3,-3.9213407861868341,0,1.4457615111544175,0
matlab_0018,10.736952545162156,3,-3.8968310636507097,0,1.4951492709192096,0
matlab_0019,10.672215253706,3,-3.8715109696490821,0,1.5430084379971896,0
matlab_0020,10.60790654066459,3,-3.8454058585612074,0,1.5893539471009688,0
matlab_0021,10.544039280173671,3,-3.8185408222914266,0,1.6342023496795604,0
matlab_0022,10.48062593054196,3,-3.7909406638698799,0,1.6775717480736634,0
matlab_0023,10.417678539278022,3,-3.7626298721642142,0,1.7194817280848775,0
matlab_0024,10.355208748529172,3,-3.7336325977265714,0,1.7599532902143236,0
matlab_0025,10.293227800913343,3,-3.7039726297959312,0,1.799008779824337,0
matlab_0026,10.231746545724475,3,-3.6736733744716519,0,1.8366718164737055,0
matlab_0027,10.17077544549187,3,-3.6427578340699376,0,1.8729672226724785,0
matlab_0028,10.110324582873677,3,-3.6112485876708842,0,1.907920952296692,0
matlab_0029,10.05040366786463,3,-3.5791677728598241,0,1.9415600188965652,0
matlab_0030,9.9910220452981662,3,-3.5465370686628472,0,1.9739124241238781,0
matlab_0031,9.9321887026230069,3,-3.5133776796726881,0,2.005007086495457,0
matlab_0032,9.8739122779344441,3,-3.4797103213576506,0,2.0348737707000324,0
matlab_0033,9.8162010682406891,3,-3.4455552065428425,0,2.0635430176453702,0
matlab_0034,9.7590630379448662,3,-3.4109320330498227,0,2.0910460754314575,0
matlab_0035,9.7025058275234599,3,-3.3758599724777656,0,2.1174148314239698,0
matlab_0036,9.6465367623823752,3,-3.3403576601064242,0,2.1426817455901177,0
matlab_0037,9.5911628618720837,3,-3.3044431858986028,0,2.1668797852465587,0
matlab_0038,9.5363908484437498,3,-3.2681340865774291,0,2.1900423613563311,0
matlab_0039,9.4822271569285892,3,-3.2314473387515705,0,2.2122032664988978,0
matlab_0040,9.4286779439233328,3,-3.194399353059556,0,2.2333966146244055,0
matlab_0041,9.375749097264956,3,-3.1570059693026389,0,2.25365678269028,0
matlab_0042,9.3234462455785252,3,-3.1192824525340903,0,2.273018354265381,0
matlab_0043,9.2717747678825013,3,-3.0812434900715218,0,2.2915160651741919,0
matlab_0044,9.2207398032363557,3,-3.0429031893977094,0,2.3091847512409336,0
matlab_0045,9.1703462604160393,3,-3.0042750769145097,0,2.3260592981812751,0
matlab_0046,9.1205988276033345,3,-2.9653720975137627,0,2.3421745936773228,0
matlab_0047,9.0715019820758371,3,-2.9262066149285788,0,2.3575654816600444,0
matlab_0048,9.0230599998848113,3,-2.8867904128280832,0,2.3722667188121149,0
matlab_0049,8.9752769655088667,3,-2.8471346966185971,0,2.3863129332934969,0
matlab_0050,8.9281567814719871,3,-2.807250095914243,0,2.3997385856818774,0
matlab_0051,8.8817031779150657,3,-2.7671466676402035,0,2.4125779321103766,0
matlab_0052,8.8359197221106882,3,-2.7268338997322221,0,2.4248649895758057,0
matlab_0053,8.7908098279115539,3,-2.6863207153964503,0,2.4366335033821205,0
matlab_0054,8.7463767651234505,3,-2.6456154778944052,0,2.4479169166756654,0
matlab_0055,8.7026236687943737,3,-2.6047259958185931,0,2.4587483420212797,0
matlab_0056,8.65955354841185,3,-2.5636595288252524,0,2.469160534961385,0
matlab_0057,8.6171692970011158,3,-2.5224227937916961,0,2.4791858694937527,0
matlab_0058,8.5754737001173833,3,-2.481021971366856,0,2.4888563153977858,0
matlab_0059,8.5344694447258522,3,-2.439462712884831,0,2.4982034173337713,0
matlab_0060,8.4941591279636626,3,-2.3977501476125482,0,2.507258275634745,0
matlab_0061,8.4545452657784672,3,-2.355888890304175,0,2.5160515287062371,0
matlab_0062,8.4156303014387426,3,-2.3138830490357267,0,2.5246133369452686,0
matlab_0063,8.377416613911322,3,-2.2717362332961484,0,2.5329733680865867,0
matlab_0064,8.3399065261021335,3,-2.2294515623110267,0,2.5411607838810428,0
matlab_0065,8.3031023129564048,3,-2.1870316735780526,0,2.5492042280084659,0
matlab_0066,8.2670062094149799,3,-2.1444787315943139,0,2.5571318151251154,0
matlab_0067,8.2316204182237307,3,-2.1017944367573835,0,2.5649711209439308,0
matlab_0068,8.1969471175932593,3,-2.0589800344238451,0,2.5727491732442243,0
matlab_0069,8.1629884687064305,3,-2.0160363241106385,0,2.5804924437062091,0
matlab_0070,8.1297466230714353,3,-1.9729636688263545,0,2.5882268404647744,0
matlab_0071,8.0972237297183494,3,-1.9297620045213804,0,2.5959777012761722,0
matlab_0072,8.0654219422372435,3,-1.8864308496475637,0,2.603769787190807,0
